Pipeline_id;Lab;Level;Pipeline_status;Assessment;Number_of_ODT_Win;Number_of_ODT_Linux;Num_build_impact_Win;Num_build_impact_Linux;Num_server_impact;Server_impact;SSR_Eligible;Date
e64e9184-3b39-44ab-8e19-0035546bb5d7;Paris;v4;Warning;GOIF;1232;1509;69;130;19;True;SSR Eligible;2021-09-04
bd6bef1c-c12f-4cd8-88aa-211c0d73ecc6;New Delhi;v4;Success;NOGO;1100;692;118;62;16;True;Full reinstall;2021-05-16
5a5abbe4-b45c-4ea1-9add-c0a33f62572f;Marrakech;v4;Aborted;GOIF;2303;1342;189;70;17;True;Full reinstall;2021-02-27
18c73996-a8f4-4446-9d28-10decaa24759;Los Angeles;v4;Success;NOGO;2133;1292;8;64;19;True;Full reinstall;2021-03-29
c2ef826e-4cdd-48af-a477-873a02e7f1ed;Marrakech;v4;Aborted;NOGO;1316;798;194;12;17;True;SSR Eligible;2021-01-06
8eead3d1-178c-43ea-8cb9-8d66d9ac4417;New Delhi;v4;Warning;NOGO;2396;94;142;97;15;True;SSR Eligible;2021-07-05
dda5c44c-0f69-4477-aff2-c601e8450c5e;London;v1;Success;GOIF;1254;68;138;146;16;True;Full reinstall;2021-05-13
fe99ae09-5a32-4e2b-897a-753c2e04482d;Los Angeles;v3;Warning;NOGO;303;1996;117;36;14;True;Full reinstall;2021-11-05
6aeac8b2-0904-43ca-a184-f165c8b27a16;New Delhi;v2;Warning;GOIF;2115;1255;175;54;9;True;SSR Eligible;2021-05-09
2dfb109b-d65f-4453-917f-ac2f473a7bfa;New Delhi;v3;Success;GO;212;1495;16;1;15;True;Full reinstall;2021-12-03
7cdf3b0f-eda6-4c2c-bcb4-3a717f1b7a87;New Delhi;v2;Warning;GOIF;1241;109;194;38;3;True;Full reinstall;2021-06-10
efb2aff4-e49c-4431-ad2c-7051268847f3;Marrakech;v2;Aborted;GOIF;1763;1028;136;51;5;True;SSR Eligible;2021-10-20
c0c57bd1-c041-40b3-b1fd-be6e3b6fd8d8;New Delhi;v4;Aborted;NOGO;1896;1343;63;89;13;True;SSR Eligible;2021-07-24
006605be-e27b-4172-9ec0-5b31b2e4ee20;Paris;v3;Success;GO;2540;262;199;114;3;True;SSR Eligible;2021-06-16
97b16f6b-83ef-4ab8-80f6-d0c8eff7420a;New Delhi;v2;Warning;GOIF;2104;1821;144;138;9;True;Full reinstall;2021-10-16
65ae342f-1ca2-4bd6-aeb8-008799c609ca;London;v1;Warning;NOGO;2285;1882;6;19;10;True;Full reinstall;2021-09-28
3178f82c-e835-4b19-a983-b6633cd07978;Paris;v4;Success;NOGO;2322;2036;99;97;13;True;Full reinstall;2021-11-17
723a3504-43d2-4de5-8720-fbe9d98cb09a;Paris;v1;Warning;GOIF;132;951;9;91;11;True;Full reinstall;2021-06-26
85abe2b0-2cac-479e-884d-62764645d447;London;v3;Success;NOGO;261;1570;108;147;4;True;SSR Eligible;2021-06-26
7667b502-797d-467d-bc4d-a75bebe4b2da;London;v3;Success;NOGO;1146;1677;67;28;15;True;SSR Eligible;2021-09-15
82c78787-7966-496c-a901-3b5b791b512f;Paris;v2;Success;GOIF;2501;1592;190;5;15;True;Full reinstall;2021-12-05
83521cd8-142d-4d38-b397-d38b469693d0;London;v1;Aborted;GOIF;2385;2058;178;85;2;True;Full reinstall;2021-11-19
60fee314-f055-42e4-809c-cdd7ec8d0499;Marrakech;v2;Aborted;GO;2178;984;115;75;2;True;SSR Eligible;2021-05-30
a82b88bd-a689-4930-b907-e8951e47c1f9;London;v1;Aborted;GO;867;1780;160;136;11;True;Full reinstall;2021-02-02
4a4419ea-b36e-4474-8778-e12757c17a37;Marrakech;v1;Success;NOGO;2806;334;143;25;11;True;SSR Eligible;2021-06-15
6101cdfd-31c0-4492-a1d3-b12a89fef46d;Marrakech;v3;Success;GOIF;2274;2013;23;127;14;True;Full reinstall;2021-03-11
6090a01c-2fd4-424e-a874-823101299a4d;New Delhi;v2;Success;GO;2742;1650;190;149;13;True;SSR Eligible;2021-12-12
4626bdd3-2959-41e3-8238-8b5cc6abc55a;London;v3;Aborted;GOIF;2672;1535;25;13;15;True;Full reinstall;2021-11-10
1245c305-6352-4add-80d6-0948867100cd;Paris;v2;Aborted;GO;2902;191;135;72;1;True;SSR Eligible;2021-05-23
59cb9189-7c34-4a56-91e9-a3462835fec1;Los Angeles;v2;Aborted;NOGO;2570;757;182;21;10;True;SSR Eligible;2021-11-21
fc2101cb-b083-4cea-90ef-58a7f4df6bac;Paris;v2;Success;GOIF;1264;966;86;116;5;True;SSR Eligible;2021-09-27
0ba22cea-e79d-4035-8d50-0e267c4d2e77;Los Angeles;v2;Success;GOIF;1220;2017;142;26;19;True;SSR Eligible;2021-03-08
b84bff45-edfa-4b2a-8f2e-dabe797499d5;Marrakech;v1;Success;GO;1903;342;172;135;11;True;SSR Eligible;2021-02-17
d49d3a70-f875-4473-a2d8-7a687233cc17;New Delhi;v4;Success;NOGO;812;1471;109;90;1;True;Full reinstall;2021-10-11
e24d64aa-0528-4f99-afd9-c18254419419;Los Angeles;v1;Success;NOGO;2882;1944;57;143;6;True;Full reinstall;2021-12-30
cfcd0aa4-2e80-40ef-be4a-5ff360b96531;Los Angeles;v4;Success;GOIF;2021;467;65;114;9;True;Full reinstall;2021-05-01
798784e3-6b57-4ee3-806a-351e5582ed10;Marrakech;v4;Aborted;GO;305;299;2;145;11;True;SSR Eligible;2021-03-01
d0bca167-d377-4b7f-ab4c-d0beef145aef;Los Angeles;v3;Warning;GO;408;1187;171;126;8;True;SSR Eligible;2021-07-12
5bea628a-b74a-4af3-ad67-c218da50a35f;London;v3;Aborted;NOGO;2978;1471;23;44;12;True;Full reinstall;2021-01-30
80de1b4e-3c27-47e2-aed3-41e292dfe21d;New Delhi;v1;Warning;NOGO;1205;1953;11;80;13;True;SSR Eligible;2021-12-29
1d99d953-d1ce-483b-9755-65244db3a73f;Los Angeles;v1;Success;GO;392;532;181;106;16;True;Full reinstall;2021-02-18
19bd11d9-3059-454b-b731-0d8df506700c;Marrakech;v3;Warning;NOGO;536;1288;17;30;18;True;SSR Eligible;2021-06-16
71dd8deb-30aa-4edc-bbb3-4cf61c751f87;New Delhi;v1;Aborted;GOIF;2629;1641;11;112;7;True;Full reinstall;2021-05-09
2b996c08-6fe3-4d04-abb5-1b1467ed4ffb;Los Angeles;v3;Warning;GO;1207;1109;114;44;0;False;No server impact;2021-10-07
ffcd48db-b94a-4aee-b929-41af36b81d90;Paris;v3;Aborted;GOIF;2969;858;1;128;7;True;Full reinstall;2021-08-27
e622c72c-1a75-44a7-8c3e-32106a15f1e2;Marrakech;v2;Success;NOGO;1928;413;182;50;8;True;SSR Eligible;2021-11-07
38bdd965-1f2d-4a7d-9645-47d225a5ed78;Los Angeles;v2;Aborted;GO;129;1020;59;113;10;True;SSR Eligible;2021-12-22
0bf74619-90a8-43ef-b96d-21383687df11;Paris;v2;Warning;GOIF;1192;968;90;49;4;True;SSR Eligible;2021-10-23
1bbe7e73-2388-4949-8aaf-543c2e6afba5;Los Angeles;v1;Aborted;GO;714;377;21;138;9;True;Full reinstall;2021-05-15
0c9e5d7e-9596-4ff5-9216-2476ea03d4f1;Marrakech;v3;Warning;GOIF;1070;1542;80;56;7;True;Full reinstall;2021-09-10
eff61565-faae-472d-85c8-87820bb02e6d;New Delhi;v1;Success;GO;292;1950;100;6;8;True;SSR Eligible;2021-04-07
0108b9a6-8d08-479f-9bce-53d6c047f131;Los Angeles;v1;Success;NOGO;1043;693;127;15;1;True;SSR Eligible;2021-11-04
072388cf-be62-43e9-9b5d-b67e22b28c2c;Los Angeles;v2;Aborted;GO;2497;1713;145;13;4;True;SSR Eligible;2021-08-10
93373f42-50c0-4a5a-8adc-a562ea0c531b;London;v2;Warning;GO;294;1744;108;107;9;True;SSR Eligible;2021-09-01
5c59cb20-9f74-44e9-8a7a-21453293fd08;Los Angeles;v2;Warning;GOIF;525;1369;155;73;12;True;SSR Eligible;2021-12-28
548fd2c5-c601-4f87-a9e7-30ceb6fa42a6;Los Angeles;v4;Aborted;GO;2297;204;138;16;4;True;Full reinstall;2021-10-11
abfb0eb2-8957-40bc-9cbb-902f6b9ff2a3;Los Angeles;v2;Aborted;GOIF;1919;287;184;18;17;True;Full reinstall;2021-06-18
c812917b-fcab-454a-9185-435341483a64;New Delhi;v2;Aborted;NOGO;2115;1714;88;6;15;True;SSR Eligible;2021-05-28
55bddbfa-4d45-45f3-bcf6-3078948539c3;London;v2;Warning;GO;1474;1238;193;101;1;True;SSR Eligible;2021-06-30
eb765914-48a6-4d31-b671-c67f0b7826d4;London;v3;Aborted;GO;78;1557;193;8;14;True;SSR Eligible;2021-08-21
fee5e3ee-f8ca-4a0b-9319-b071da337dc2;London;v1;Success;GO;1004;588;89;95;12;True;SSR Eligible;2021-05-19
4d0e71c6-04c8-48d4-993e-17761dc091f8;New Delhi;v1;Success;GOIF;316;1093;47;29;16;True;Full reinstall;2021-04-23
8e409321-5b31-4af9-bc86-60f6fadc1201;Los Angeles;v4;Success;GO;927;60;90;26;4;True;Full reinstall;2021-08-02
85460829-d4db-45c0-8f7c-b28301b81c93;New Delhi;v4;Warning;GO;1329;440;13;23;10;True;SSR Eligible;2021-05-20
e815dd3b-5ce3-43f4-999a-10edd49ccad0;Los Angeles;v1;Aborted;GOIF;1073;1027;109;124;1;True;Full reinstall;2021-07-01
d9f1cac6-86cf-44fc-b6fa-04a19a60ebfa;Marrakech;v1;Warning;GOIF;1164;171;160;132;4;True;Full reinstall;2021-11-23
3ef121b7-4b68-4e5a-8cdc-7354043685d0;Los Angeles;v3;Success;GO;833;258;146;71;0;False;No server impact;2021-10-21
96c7fc68-7e33-4d8e-95de-020cb3bd8de7;Marrakech;v3;Warning;GO;2850;1841;171;16;13;True;SSR Eligible;2021-05-02
b9e6dd16-31dc-434d-a234-985f2a2238e0;Marrakech;v4;Success;GO;2827;1743;47;23;12;True;SSR Eligible;2021-11-27
0fe392b6-dce8-4944-b27c-44be59a21aae;New Delhi;v1;Success;GO;1363;1590;59;88;13;True;Full reinstall;2021-11-06
73beced5-6f69-4351-a9a5-c7697864de2b;Marrakech;v3;Success;GOIF;959;1544;6;88;12;True;Full reinstall;2021-07-11
9a010ae5-4e9e-4904-976c-2badef03364a;Los Angeles;v1;Success;NOGO;2064;1459;58;143;8;True;SSR Eligible;2021-01-15
2cd5afe1-f8d5-4e81-a2cc-9be22ffeb219;New Delhi;v3;Warning;GOIF;1101;392;68;40;19;True;SSR Eligible;2021-09-08
b5aa65e6-1d06-4087-812d-33e85fe3e61d;Paris;v3;Warning;GOIF;2095;1000;92;40;8;True;Full reinstall;2021-09-14
5f35e2f1-a1c8-4304-bc09-f31761946a76;New Delhi;v4;Aborted;GOIF;1210;936;142;27;12;True;Full reinstall;2021-12-04
81dce88a-414a-4c26-a96a-f777170dd68e;Marrakech;v1;Aborted;GO;2265;1812;81;61;10;True;Full reinstall;2021-02-16
947fbba0-af8a-4df5-acee-374d632527b8;Los Angeles;v1;Warning;GOIF;871;831;160;83;13;True;Full reinstall;2021-05-27
ba79d1d4-ffd5-487b-93aa-f6859b94e06e;Los Angeles;v2;Warning;GOIF;586;1234;171;35;19;True;SSR Eligible;2021-04-18
e66b7186-b6e4-425a-a1f8-d33f9b82440e;Marrakech;v2;Warning;GOIF;1928;1960;111;147;3;True;Full reinstall;2021-04-23
f20be6a7-35b3-4f12-b004-b588c3efb374;Los Angeles;v3;Aborted;GOIF;1197;1056;44;129;7;True;SSR Eligible;2021-09-13
d2a81fba-622a-46fd-a699-82e41140b872;Paris;v3;Warning;GO;376;155;152;41;9;True;SSR Eligible;2021-06-20
e4cd5921-a403-4434-a14b-0015157c5d06;Paris;v2;Success;GOIF;1209;1303;20;19;18;True;Full reinstall;2021-12-19
d4400555-e3aa-4b3e-9869-8702371fa86e;Marrakech;v4;Success;NOGO;309;287;92;127;12;True;Full reinstall;2021-03-19
fbcc489c-529d-4073-80c4-6caf6ba7064b;Paris;v1;Success;NOGO;239;1638;132;145;14;True;Full reinstall;2021-07-31
36b802d9-dce5-452a-b68b-976e00257930;New Delhi;v2;Warning;GO;1561;1955;180;147;2;True;SSR Eligible;2021-04-23
625138ba-b15b-4c5a-b37d-cc09d20fced2;Los Angeles;v1;Aborted;GO;2915;311;19;122;14;True;SSR Eligible;2021-08-26
66387055-c779-45be-80f6-ffb09df407fb;London;v4;Aborted;GOIF;484;2007;183;126;6;True;SSR Eligible;2021-06-01
ed3e5054-0938-4d98-933f-c693c78bb3d9;London;v2;Success;GOIF;1085;444;40;98;2;True;Full reinstall;2021-10-29
d7e39cc5-2b70-48e1-a4e0-0dca899d5277;Paris;v1;Aborted;GO;1697;1829;46;42;1;True;Full reinstall;2021-04-29
f7429409-39bb-4e29-8b81-2b8cefb242cd;Marrakech;v4;Aborted;GOIF;2569;225;174;70;9;True;SSR Eligible;2021-01-18
e0b4535d-1195-46c7-a5ab-80b635701879;Los Angeles;v3;Aborted;GOIF;877;1084;83;18;4;True;Full reinstall;2021-05-24
30962c7b-1433-402f-a1dc-2441feb8a2fd;Los Angeles;v2;Aborted;GOIF;610;1181;63;74;18;True;SSR Eligible;2021-06-12
6bf1d2b1-7d66-4056-889d-a9b9002075f1;Paris;v3;Aborted;NOGO;2170;1106;163;59;5;True;Full reinstall;2021-02-16
131fc8ff-352f-49b8-8dc1-f556760024e7;Los Angeles;v4;Success;GOIF;1462;1626;189;131;6;True;Full reinstall;2021-09-11
c4479f8c-314d-4aff-b9f2-fd2cb9a02a72;Paris;v4;Success;GO;2608;1677;168;69;17;True;SSR Eligible;2021-10-07
c74ede3b-0dd6-4967-8051-a1834700b7d8;Paris;v2;Aborted;GO;1946;728;137;143;5;True;SSR Eligible;2021-01-31
faffbc77-6a1a-4ded-82b5-ab6b4f7a4a32;New Delhi;v3;Warning;GOIF;42;561;196;56;16;True;Full reinstall;2021-12-04
b6149e9e-5c72-47f0-87c2-037e8d3ed951;Los Angeles;v1;Success;GOIF;2018;883;144;121;14;True;Full reinstall;2021-07-04
2b190c87-e442-4a23-a316-bef08be553f8;London;v2;Warning;NOGO;1857;313;5;59;16;True;Full reinstall;2021-07-09
200704be-bf5f-4d89-b5d0-bf6945ef9097;New Delhi;v2;Warning;NOGO;2006;1186;166;149;10;True;Full reinstall;2021-05-12
e5ef6846-6e8b-41f3-bef0-dfa083bc4efd;London;v4;Warning;NOGO;1659;356;105;93;14;True;Full reinstall;2021-05-07
8755b01f-87ad-4aa4-bfab-604684a34b32;London;v4;Warning;GOIF;1528;1618;103;54;13;True;Full reinstall;2021-05-14
f619a3bb-4e96-4720-952f-f28d7c523139;Marrakech;v3;Aborted;NOGO;2979;466;76;7;19;True;SSR Eligible;2021-03-30
b6685948-228a-4be9-a921-bfad9968482b;New Delhi;v2;Aborted;GOIF;2072;1664;133;44;18;True;Full reinstall;2021-04-07
3b16f32e-5200-40f0-b3b4-c204e96019fa;Paris;v4;Aborted;NOGO;2216;718;16;49;7;True;Full reinstall;2021-04-30
e12d5a00-35fa-4227-85a2-0c7442a1349b;Marrakech;v3;Success;GOIF;2177;549;167;9;8;True;Full reinstall;2021-07-12
981b9164-1fc7-4bc7-afb7-ded2916380bf;Paris;v4;Aborted;GOIF;420;1551;197;121;17;True;Full reinstall;2021-08-23
75ea7134-ba58-4dc4-abb5-27f0ceb63d88;New Delhi;v1;Warning;NOGO;1254;1582;11;79;5;True;SSR Eligible;2021-07-18
2e7a8c09-8e5b-4f24-82eb-09e8c2b80340;Marrakech;v2;Aborted;GO;158;365;104;91;3;True;Full reinstall;2021-11-04
408af61d-70ac-4b4e-bae6-478eae8c2187;London;v3;Success;GOIF;148;2033;69;24;6;True;Full reinstall;2021-07-16
8a03c354-9fe6-44fb-b29a-ef1963cb5958;Marrakech;v2;Warning;GO;2384;1721;51;27;19;True;SSR Eligible;2021-12-02
ef42703c-226f-41fc-9beb-368324a1cac9;Los Angeles;v2;Success;GOIF;1310;1137;161;84;9;True;Full reinstall;2021-09-22
6df77435-db07-4005-8ec7-11034cfeefad;New Delhi;v2;Success;NOGO;2424;1423;186;136;16;True;SSR Eligible;2021-07-25
2412f1c5-e31a-4197-bf9b-b18504e1ccd2;Los Angeles;v2;Aborted;NOGO;2368;1441;188;60;4;True;SSR Eligible;2021-12-16
901cb39d-a3cf-4ffd-9853-856f1276ee59;Marrakech;v3;Aborted;GOIF;175;1944;8;109;19;True;Full reinstall;2021-07-23
94f55c69-e990-4f3b-bc3e-8ae3902f7019;Marrakech;v1;Aborted;NOGO;1557;898;161;70;0;False;No server impact;2021-05-07
c35c0109-aa9d-47f0-8afb-5f0f9f0a2f2d;Marrakech;v1;Success;GOIF;244;1628;63;138;4;True;SSR Eligible;2021-02-14
3e155c02-2eac-4b55-ba5b-a4425585fa93;Marrakech;v4;Aborted;GOIF;152;1355;5;144;2;True;Full reinstall;2021-07-03
923743f1-7ea3-4262-9aa6-52a921522c21;Marrakech;v2;Aborted;GOIF;233;909;94;132;0;False;No server impact;2021-03-16
26c6302b-1ac7-4812-915b-d60adc77f18b;Los Angeles;v3;Warning;GO;2645;104;139;40;3;True;Full reinstall;2021-11-22
070b1e4e-0b65-4a97-a99f-d3cc614745f3;Marrakech;v4;Success;GO;127;581;130;40;0;False;No server impact;2021-12-03
54c26437-b4f6-4315-9ceb-a2937ca65508;New Delhi;v4;Aborted;GOIF;1314;2075;40;136;1;True;Full reinstall;2021-05-02
5b98710a-a789-44cf-a98c-4a27dc8b8ac7;Los Angeles;v4;Aborted;GO;1549;233;125;133;16;True;Full reinstall;2021-06-26
70ddb451-de5e-4106-9fc0-1bd3fb1eec5d;London;v3;Aborted;GOIF;2402;722;10;61;14;True;Full reinstall;2021-01-19
3248f67b-ab4c-4c9f-b00f-f0cc44b4ebe2;Marrakech;v2;Warning;GOIF;558;690;83;18;17;True;SSR Eligible;2021-08-27
483013d9-093a-466a-85e7-1f6a0648d5c8;New Delhi;v4;Success;GO;1686;718;130;57;4;True;SSR Eligible;2021-01-19
099bc018-1436-4e43-bd27-abf02472a146;Marrakech;v4;Warning;NOGO;2909;518;124;102;9;True;SSR Eligible;2021-04-14
1df5730b-56bb-4829-89ee-8c4ccb6d85a5;Paris;v3;Aborted;NOGO;12;1446;14;45;12;True;Full reinstall;2021-07-24
bd880ac5-108c-4d6c-b468-0f4df64b34bd;London;v2;Success;NOGO;1396;1430;163;49;12;True;Full reinstall;2021-09-28
aa9e2ed3-4063-4a09-aca0-8e5ffbcb2dd5;Marrakech;v4;Aborted;GOIF;2225;1924;141;83;15;True;Full reinstall;2021-03-02
0741fbf7-f63a-4194-b670-f07306e4c602;London;v4;Aborted;GOIF;749;1327;64;59;11;True;SSR Eligible;2021-07-16
7d1e8af0-e582-4cf1-884c-31b8387e245b;London;v4;Success;GOIF;1903;743;116;2;17;True;SSR Eligible;2021-11-09
be88a455-0b46-46e6-bf04-14f2468af181;Los Angeles;v1;Warning;NOGO;1862;1213;115;118;16;True;SSR Eligible;2021-05-26
6be20b99-77d4-4d89-9d88-2ef197714d6d;Los Angeles;v3;Aborted;GOIF;2233;1828;124;134;7;True;Full reinstall;2021-01-07
23f198a1-82c3-4d7c-a945-a10a832c3b5d;London;v3;Warning;GOIF;2067;1328;31;86;19;True;SSR Eligible;2021-12-11
24bb20cc-8772-4550-b42a-ee1534be83b6;New Delhi;v1;Success;GO;2064;1983;84;68;11;True;SSR Eligible;2021-10-19
ad5061f7-8ca9-4d24-b00f-ff5e732a5991;Marrakech;v4;Success;GOIF;1684;779;170;139;0;False;No server impact;2021-02-06
3ee2e071-d70e-4112-bb9b-005e2b749b63;New Delhi;v3;Aborted;NOGO;1052;1231;9;111;2;True;Full reinstall;2021-06-22
77b8fda2-a507-4806-9b76-1c5a36d98ea3;Los Angeles;v2;Aborted;NOGO;932;1001;163;124;13;True;Full reinstall;2021-02-28
88c8cf4f-1db4-4c22-8a73-d79cd8a86583;Los Angeles;v1;Warning;GO;1921;1094;196;52;1;True;SSR Eligible;2021-04-25
0e8f4610-c5f6-4b20-8091-7eaa1334c114;Marrakech;v3;Success;NOGO;2723;1130;121;54;17;True;SSR Eligible;2021-04-12
df5d3144-a6a2-48a4-9b7a-5eeec14a58bf;Los Angeles;v2;Success;GO;599;1841;122;116;13;True;SSR Eligible;2021-05-11
cef28816-f47a-4720-a302-3070497385e9;Paris;v2;Aborted;GO;987;617;130;48;19;True;SSR Eligible;2021-03-19
910b1e8a-a2f6-49b2-a89d-7e58436aa891;Marrakech;v4;Success;NOGO;250;1533;19;57;17;True;Full reinstall;2021-03-04
e28ad340-3edc-46cc-bc50-e1e7b6a99073;Los Angeles;v3;Warning;GOIF;2018;523;194;93;13;True;Full reinstall;2021-10-10
2a57c77e-24a4-49a2-a1de-20812745f451;Los Angeles;v3;Aborted;GO;1740;1160;27;143;15;True;SSR Eligible;2021-07-03
a7bb9d34-ef29-4ce0-8f5c-c0130002ae30;New Delhi;v2;Success;NOGO;2928;646;70;18;5;True;Full reinstall;2021-08-25
d6d70cd6-7c5b-42cb-932c-b581919b9325;London;v1;Success;GO;1500;1377;190;26;0;False;No server impact;2021-01-11
2539fd5a-1ed7-4db7-a43e-127ca130b8ca;New Delhi;v4;Success;GO;2087;676;80;101;1;True;SSR Eligible;2021-11-23
ff4b6df7-1d93-4cf1-8300-e763477add2b;Los Angeles;v3;Warning;GOIF;492;1239;148;100;18;True;SSR Eligible;2021-09-13
6d2f86e1-6ac6-4cd0-934e-31c7f6b03fe8;London;v1;Aborted;NOGO;933;126;161;97;3;True;SSR Eligible;2021-08-08
df6ebde2-a96c-483b-a09f-19b30d8c73ac;London;v1;Aborted;GO;206;256;19;149;13;True;SSR Eligible;2021-03-18
667e3840-2ab2-4f1f-85b8-1f1a025ba0fd;New Delhi;v1;Success;NOGO;2914;33;39;144;16;True;Full reinstall;2021-07-20
1fe2c7a0-a9d5-4071-8dde-662f6e7d0640;Marrakech;v2;Success;GOIF;2722;91;139;145;17;True;SSR Eligible;2021-04-12
24ef1304-338f-4d92-94cd-9a8053f32a7c;Marrakech;v1;Success;GOIF;1129;89;122;106;14;True;SSR Eligible;2021-09-07
0aded8c1-cbe8-4d88-9bad-1e4ccc4937db;London;v4;Aborted;GOIF;604;1988;46;108;9;True;SSR Eligible;2021-03-07
5c3b3473-e10b-4bc4-8e8a-bdf1ca98ed96;Paris;v2;Aborted;GOIF;2591;1091;126;2;19;True;Full reinstall;2021-04-01
9684f89d-ff22-411a-bf3b-a8b220a6dac6;Los Angeles;v4;Aborted;GO;172;530;128;107;8;True;Full reinstall;2021-07-01
2f68e6dd-4ea2-4b64-ac36-f55b5ab75b3f;Los Angeles;v2;Warning;GOIF;47;537;192;13;11;True;Full reinstall;2021-09-13
1c8b70e8-f5d9-49f0-8936-430ba6a951b9;Paris;v4;Warning;GOIF;2920;706;34;146;7;True;SSR Eligible;2021-04-06
8ba38c7d-c305-4366-bf77-f930d6242084;Marrakech;v2;Aborted;GO;1255;1168;40;23;11;True;SSR Eligible;2021-12-07
d219bdfa-fc9e-4138-9d9f-080b2b2a3b2c;Los Angeles;v4;Success;NOGO;2112;149;190;94;12;True;Full reinstall;2021-02-25
f40c0a3d-92f0-4aa9-b079-eac5b74944c6;Los Angeles;v4;Warning;NOGO;2454;611;170;139;9;True;SSR Eligible;2021-04-07
221f643a-785d-4748-bc4e-03e21a4a6a1f;New Delhi;v4;Aborted;NOGO;266;188;52;85;15;True;Full reinstall;2021-06-26
62ab203e-e771-4d71-9004-2d8a61b65aad;Marrakech;v2;Aborted;NOGO;1469;560;190;149;17;True;Full reinstall;2021-07-04
0141bb25-41b1-47a5-a088-c6537fb16762;Paris;v4;Aborted;GO;2813;1784;60;105;10;True;Full reinstall;2021-09-14
f39acb4f-d41d-40dd-ab4e-b3fad7b581e7;Paris;v1;Success;GOIF;2603;383;59;122;17;True;SSR Eligible;2021-07-23
fb36a959-7a3c-461f-ba86-a3597af115a6;Paris;v4;Warning;NOGO;1591;1022;11;101;12;True;Full reinstall;2021-11-17
e1c5db56-390b-485e-b990-31608c613d65;London;v4;Warning;GO;2261;665;186;36;13;True;Full reinstall;2021-01-10
071d7572-f9c4-4fe7-8f32-c23298857ea4;New Delhi;v1;Warning;GOIF;1056;341;81;83;6;True;Full reinstall;2021-01-10
51e5c308-7fbb-4bc6-8659-95d4f62f7fc1;London;v3;Success;GOIF;1367;1643;57;64;10;True;Full reinstall;2021-02-06
b3fca9b5-d93c-47f0-bdd3-f05975cd621e;Marrakech;v4;Success;GOIF;2315;1118;174;135;17;True;SSR Eligible;2021-07-06
5f9a63ea-a54b-4f8a-97f3-0a5df289bf2a;Los Angeles;v3;Success;GO;1909;1309;162;118;1;True;Full reinstall;2021-02-22
a5a9b895-6b54-40c9-9c41-b41c12315534;London;v3;Aborted;GO;2618;364;116;84;15;True;Full reinstall;2021-02-03
35821cbe-38b6-4d8e-8bce-b5e73b2ee031;Los Angeles;v4;Warning;GO;2088;1037;44;126;6;True;Full reinstall;2021-11-28
d0f078f0-75a6-4bdb-8a49-084e7c26d7c0;Paris;v4;Aborted;NOGO;2887;1999;73;145;18;True;SSR Eligible;2021-12-12
e05d8a46-c1ba-49a9-8d58-724637249d4b;New Delhi;v4;Success;GOIF;1448;998;189;147;4;True;SSR Eligible;2021-01-10
721149e9-74df-4f19-9d6d-41a287f1072e;New Delhi;v4;Aborted;GO;1799;1520;76;92;0;False;No server impact;2021-01-25
6603a826-6ad3-4c15-9242-b4870c3a8c16;New Delhi;v1;Warning;GOIF;2529;1740;164;30;18;True;Full reinstall;2021-02-20
2542776c-cbf6-498e-b498-eb783579b695;Paris;v3;Aborted;GO;1549;1436;75;113;12;True;SSR Eligible;2021-07-13
96750f40-955e-42b4-a971-bc709434e6f3;Los Angeles;v2;Aborted;GOIF;2299;1792;124;124;12;True;Full reinstall;2021-10-03
e5fa8436-9902-46a4-bfda-04d974aa6bec;Paris;v3;Warning;GO;407;969;75;36;1;True;Full reinstall;2021-05-07
f36b7090-ebff-470b-b688-da7324882dcd;Paris;v3;Success;GO;2928;783;114;86;3;True;SSR Eligible;2021-10-27
6a5275ea-3383-4b77-9d2e-b15a259e8b52;Paris;v4;Warning;GO;1334;1084;81;38;0;False;No server impact;2021-04-20
a3f2f617-4d47-4a56-a2b0-e204ad821b27;Los Angeles;v2;Aborted;NOGO;2440;1501;192;62;14;True;SSR Eligible;2021-09-09
8ecd8c9f-eac7-4698-8a91-916669b96ad1;Marrakech;v1;Success;GOIF;2893;59;6;141;13;True;Full reinstall;2021-11-09
c80ddba1-2269-4445-937a-f4a2167d2837;Marrakech;v2;Aborted;GO;1963;1954;149;143;6;True;Full reinstall;2021-09-10
b75f3e03-8883-4abc-ab5e-aff832fff857;Los Angeles;v3;Warning;NOGO;1687;1342;54;104;6;True;Full reinstall;2021-12-28
5b015cd5-7421-494f-8e18-905887aa4bdc;London;v4;Warning;NOGO;58;1123;14;98;18;True;SSR Eligible;2021-02-18
42cec498-c7f0-42f0-81fe-1cfe8f55833b;London;v1;Aborted;GOIF;735;1702;181;42;7;True;Full reinstall;2021-05-15
c49d891c-610a-415b-9825-a81aaa6c2005;New Delhi;v3;Success;NOGO;2786;1025;36;23;15;True;SSR Eligible;2021-03-07
731430e6-1512-44f2-91ee-02c8cc0db87a;Paris;v3;Warning;NOGO;295;1900;187;123;6;True;Full reinstall;2021-07-19
9ce942fc-9d80-42de-9547-b737c5759d47;New Delhi;v1;Warning;GO;221;1636;104;60;6;True;Full reinstall;2021-07-16
8b5bc9ac-ebd0-42e6-834e-1ee5284f339f;New Delhi;v4;Aborted;GO;1718;254;60;28;4;True;Full reinstall;2021-07-30
